event_id,session_id,user_id,timestamp,event_type,action,resource_id,data_volume_mb,access_success,privilege_used,admin_command_type
E001147,S00135,U003,2025-01-26 14:10:00,file_access,export,R002,270,True,False,
E001148,S00135,U003,2025-01-26 14:34:00,api_call,api_call,R032,2,True,True,
E001149,S00135,U003,2025-01-26 14:44:00,api_call,api_call,R011,8,True,True,
E001150,S00135,U003,2025-01-26 15:15:00,file_access,write,R007,47,True,False,
E001151,S00135,U003,2025-01-26 15:22:00,api_call,api_call,R009,3,True,True,
E001152,S00135,U003,2025-01-26 15:38:00,file_access,read,R002,5,True,False,
E001153,S00135,U003,2025-01-26 15:39:00,file_access,read,R002,9,True,False,
E001154,S00135,U003,2025-01-26 15:56:00,api_call,api_call,R009,4,True,True,
E001155,S00136,U003,2025-01-28 08:33:00,admin_action,config_change,R039,8,True,True,config_change
E001156,S00136,U003,2025-01-28 09:05:00,file_access,read,R027,14,True,False,
E001157,S00136,U003,2025-01-28 09:07:00,api_call,api_call,R002,8,True,True,
E001158,S00136,U003,2025-01-28 09:13:00,file_access,read,R039,0,False,False,
E001159,S00136,U003,2025-01-28 09:17:00,api_call,api_call,R032,1,True,True,
E001160,S00136,U003,2025-01-28 09:19:00,admin_action,config_change,R039,2,True,True,config_change
E001161,S00136,U003,2025-01-28 09:27:00,file_access,export,R038,587,True,True,
E001162,S00136,U003,2025-01-28 09:37:00,file_access,read,R028,12,True,False,
E001163,S00136,U003,2025-01-28 09:53:00,api_call,api_call,R028,1,True,True,
E001164,S00137,U003,2025-01-28 11:03:00,admin_action,user_mgmt,R021,3,True,True,user_mgmt
E001165,S00137,U003,2025-01-28 11:17:00,file_access,export,R002,670,True,False,
E001166,S00137,U003,2025-01-28 11:39:00,file_access,write,R009,38,True,False,
E001167,S00137,U003,2025-01-28 12:21:00,file_access,read,R007,9,True,False,
E001168,S00137,U003,2025-01-28 12:34:00,file_access,write,R034,29,True,False,
E001169,S00137,U003,2025-01-28 12:41:00,api_call,api_call,R038,9,True,True,
E001170,S00137,U003,2025-01-28 13:17:00,file_access,write,R038,13,True,False,
E001171,S00137,U003,2025-01-28 13:26:00,file_access,write,R002,11,True,False,
E001172,S00137,U003,2025-01-28 13:32:00,file_access,read,R032,16,True,False,
E001173,S00137,U003,2025-01-28 13:46:00,api_call,api_call,R003,2,True,True,
E001174,S00137,U003,2025-01-28 13:52:00,api_call,api_call,R038,4,True,True,
E001175,S00137,U003,2025-01-28 14:00:00,file_access,read,R038,3,True,False,
E001176,S00137,U003,2025-01-28 14:01:00,api_call,api_call,R006,2,True,True,
E001177,S00137,U003,2025-01-28 14:03:00,api_call,api_call,R034,9,True,True,
E001178,S00137,U003,2025-01-28 14:07:00,file_access,read,R027,18,True,False,
E001179,S00137,U003,2025-01-28 14:29:00,file_access,read,R002,13,True,False,
E001180,S00138,U003,2025-01-29 07:30:00,file_access,read,R028,18,True,False,
E001181,S00138,U003,2025-01-29 08:09:00,admin_action,config_change,R039,6,True,True,config_change
E001182,S00138,U003,2025-01-29 08:22:00,file_access,export,R007,589,True,False,
E001183,S00138,U003,2025-01-29 08:29:00,file_access,read,R003,7,True,False,
E001184,S00138,U003,2025-01-29 08:31:00,api_call,api_call,R034,2,True,True,
E001185,S00138,U003,2025-01-29 08:33:00,file_access,read,R034,9,True,False,
E001186,S00138,U003,2025-01-29 08:49:00,api_call,api_call,R032,2,True,True,
E001187,S00138,U003,2025-01-29 09:10:00,file_access,read,R033,2,True,False,
E001188,S00139,U003,2025-01-30 08:10:00,api_call,api_call,R039,6,True,True,
E001189,S00139,U003,2025-01-30 08:18:00,admin_action,user_mgmt,R039,9,True,True,user_mgmt
E001190,S00139,U003,2025-01-30 08:41:00,file_access,read,R009,9,True,False,
E001191,S00139,U003,2025-01-30 09:04:00,file_access,export,R038,258,True,False,
E001192,S00139,U003,2025-01-30 09:06:00,file_access,read,R038,9,True,False,
E001193,S00139,U003,2025-01-30 09:09:00,api_call,api_call,R038,6,True,True,
E001194,S00139,U003,2025-01-30 09:15:00,api_call,api_call,R038,1,True,True,
E001195,S00139,U003,2025-01-30 09:49:00,admin_action,permission_change,R021,8,True,True,permission_change
E001196,S00139,U003,2025-01-30 09:56:00,file_access,export,R028,574,True,False,
E001197,S00140,U003,2025-02-01 09:55:00,admin_action,user_mgmt,R039,9,True,True,user_mgmt
E001198,S00140,U003,2025-02-01 10:09:00,file_access,read,R034,11,True,False,
E001199,S00140,U003,2025-02-01 10:10:00,api_call,api_call,R003,1,True,True,
E001200,S00140,U003,2025-02-01 10:12:00,admin_action,permission_change,R010,6,True,True,permission_change
E001201,S00140,U003,2025-02-01 10:16:00,file_access,export,R003,450,True,False,
E001202,S00140,U003,2025-02-01 10:18:00,file_access,read,R002,16,True,False,
E001203,S00140,U003,2025-02-01 10:19:00,file_access,read,R002,18,True,False,
E001204,S00141,U003,2025-02-01 11:13:00,api_call,api_call,R026,6,True,True,
E001205,S00141,U003,2025-02-01 11:37:00,file_access,write,R032,22,True,False,
E001206,S00141,U003,2025-02-01 11:59:00,api_call,api_call,R034,7,True,True,
E001207,S00141,U003,2025-02-01 12:02:00,file_access,read,R028,6,True,False,
E001208,S00141,U003,2025-02-01 12:18:00,file_access,read,R032,5,True,False,
E001209,S00141,U003,2025-02-01 12:19:00,api_call,api_call,R002,7,True,True,
E001210,S00141,U003,2025-02-01 12:26:00,file_access,write,R034,15,True,False,
E001211,S00141,U003,2025-02-01 12:34:00,file_access,read,R027,7,True,False,
E001212,S00141,U003,2025-02-01 12:37:00,api_call,api_call,R039,4,True,True,
E001213,S00141,U003,2025-02-01 12:43:00,api_call,api_call,R039,3,True,True,
E001214,S00141,U003,2025-02-01 12:44:00,file_access,export,R002,139,True,False,
E001215,S00141,U003,2025-02-01 12:53:00,api_call,api_call,R031,4,True,True,
E001216,S00142,U003,2025-02-02 08:33:00,api_call,api_call,R007,9,True,True,
E001217,S00142,U003,2025-02-02 08:44:00,admin_action,config_change,R004,9,True,True,config_change
E001218,S00142,U003,2025-02-02 08:48:00,file_access,read,R034,2,True,False,
E001219,S00142,U003,2025-02-02 08:51:00,admin_action,config_change,R021,5,True,True,config_change
E001220,S00142,U003,2025-02-02 08:57:00,file_access,export,R039,454,False,True,
E001221,S00142,U003,2025-02-02 08:58:00,file_access,read,R027,14,True,False,
E001222,S00142,U003,2025-02-02 09:02:00,api_call,api_call,R028,3,True,True,
E001223,S00142,U003,2025-02-02 09:06:00,file_access,read,R039,0,False,False,
E001224,S00142,U003,2025-02-02 09:08:00,api_call,api_call,R002,1,True,True,
E001225,S00142,U003,2025-02-02 09:11:00,file_access,export,R003,174,True,False,
E001226,S00142,U003,2025-02-02 09:12:00,api_call,api_call,R033,6,True,True,
E001227,S00142,U003,2025-02-02 09:14:00,api_call,api_call,R002,9,True,True,
E001228,S00143,U003,2025-02-02 11:33:00,file_access,read,R033,13,True,False,
E001229,S00143,U003,2025-02-02 11:36:00,file_access,read,R002,13,True,False,
E001230,S00143,U003,2025-02-02 11:37:00,file_access,read,R033,14,True,False,
E001231,S00143,U003,2025-02-02 11:39:00,api_call,api_call,R009,7,True,True,
E001232,S00143,U003,2025-02-02 11:42:00,file_access,read,R003,1,True,False,
E001233,S00143,U003,2025-02-02 11:53:00,api_call,api_call,R027,5,True,True,
E001234,S00143,U003,2025-02-02 11:55:00,file_access,read,R038,7,True,False,
E001235,S00143,U003,2025-02-02 12:02:00,file_access,write,R038,44,True,False,
E001236,S00143,U003,2025-02-02 12:24:00,file_access,export,R027,0,False,False,
E001237,S00143,U003,2025-02-02 12:26:00,api_call,api_call,R027,0,False,True,
E001238,S00143,U003,2025-02-02 12:27:00,api_call,api_call,R038,4,True,True,
E001239,S00144,U003,2025-02-03 08:01:00,api_call,api_call,R009,1,True,True,
E001240,S00144,U003,2025-02-03 08:11:00,file_access,write,R002,27,True,False,
E001241,S00144,U003,2025-02-03 08:42:00,file_access,export,R038,155,True,False,
E001242,S00144,U003,2025-02-03 09:32:00,api_call,api_call,R032,1,True,True,
E001243,S00145,U003,2025-02-03 10:40:00,file_access,write,R002,26,True,False,
E001244,S00145,U003,2025-02-03 10:52:00,api_call,api_call,R003,6,True,True,
E001245,S00145,U003,2025-02-03 10:54:00,file_access,read,R028,2,True,False,
E001246,S00145,U003,2025-02-03 11:00:00,api_call,api_call,R039,6,True,True,
E001247,S00145,U003,2025-02-03 11:03:00,api_call,api_call,R009,7,True,True,
E001248,S00145,U003,2025-02-03 11:05:00,api_call,api_call,R039,9,True,True,
E001249,S00145,U003,2025-02-03 11:13:00,api_call,api_call,R034,6,True,True,
E001250,S00145,U003,2025-02-03 11:17:00,api_call,api_call,R009,9,True,True,
E001251,S00145,U003,2025-02-03 11:19:00,api_call,api_call,R038,5,True,True,
E001252,S00146,U003,2025-02-04 09:48:00,file_access,read,R033,8,True,False,
E001253,S00146,U003,2025-02-04 10:11:00,api_call,api_call,R021,6,True,True,
E001254,S00146,U003,2025-02-04 10:23:00,file_access,read,R032,2,True,False,
E001255,S00146,U003,2025-02-04 10:24:00,api_call,api_call,R032,3,True,True,
E001256,S00146,U003,2025-02-04 10:37:00,file_access,read,R038,11,True,False,
E001257,S00146,U003,2025-02-04 10:42:00,api_call,api_call,R033,3,True,True,
E001258,S00146,U003,2025-02-04 11:02:00,file_access,read,R033,3,True,False,
E001259,S00146,U003,2025-02-04 11:10:00,api_call,api_call,R028,5,True,True,
E001260,S00146,U003,2025-02-04 11:28:00,api_call,api_call,R010,8,True,True,
E001261,S00146,U003,2025-02-04 11:29:00,file_access,read,R034,7,True,False,
E001262,S00146,U003,2025-02-04 11:31:00,file_access,read,R033,7,True,False,
E001263,S00146,U003,2025-02-04 11:56:00,api_call,api_call,R001,2,True,True,
E001264,S00146,U003,2025-02-04 11:57:00,api_call,api_call,R038,4,True,True,
E001265,S00146,U003,2025-02-04 12:01:00,api_call,api_call,R007,5,True,True,
E001266,S00146,U003,2025-02-04 12:03:00,api_call,api_call,R028,7,True,True,
E001267,S00146,U003,2025-02-04 12:09:00,api_call,api_call,R032,9,True,True,
E001268,S00147,U003,2025-02-05 09:23:00,file_access,read,R034,12,True,False,
E001269,S00147,U003,2025-02-05 09:40:00,api_call,api_call,R027,1,True,True,
E001270,S00147,U003,2025-02-05 09:42:00,file_access,read,R028,19,True,False,
E001271,S00147,U003,2025-02-05 09:50:00,api_call,api_call,R028,5,True,True,
E001272,S00147,U003,2025-02-05 09:52:00,api_call,api_call,R009,8,True,True,
E001273,S00147,U003,2025-02-05 10:01:00,file_access,write,R034,46,True,False,
E001274,S00147,U003,2025-02-05 10:05:00,api_call,api_call,R015,5,True,True,
E001275,S00147,U003,2025-02-05 10:09:00,api_call,api_call,R002,4,True,True,
E001276,S00147,U003,2025-02-05 10:19:00,file_access,read,R038,11,True,False,
E001277,S00147,U003,2025-02-05 10:25:00,file_access,write,R028,37,True,False,
E001278,S00147,U003,2025-02-05 10:27:00,file_access,read,R028,1,True,False,
E001279,S00147,U003,2025-02-05 10:28:00,api_call,api_call,R003,5,True,True,
E001280,S00147,U003,2025-02-05 10:31:00,file_access,read,R039,0,False,False,
E001281,S00147,U003,2025-02-05 10:34:00,file_access,export,R007,146,True,False,
E001282,S00148,U003,2025-02-06 09:37:00,file_access,write,R032,20,True,False,
E001283,S00148,U003,2025-02-06 09:39:00,admin_action,config_change,R039,1,True,True,config_change
E001284,S00148,U003,2025-02-06 09:45:00,file_access,export,R027,643,True,False,
E001285,S00148,U003,2025-02-06 09:54:00,api_call,api_call,R032,4,True,True,
E001286,S00148,U003,2025-02-06 09:55:00,file_access,read,R002,2,True,False,
E001287,S00148,U003,2025-02-06 09:58:00,file_access,read,R028,3,True,False,
E001288,S00148,U003,2025-02-06 10:01:00,api_call,api_call,R002,6,True,True,
E001289,S00148,U003,2025-02-06 10:03:00,api_call,api_call,R039,5,True,True,
E001290,S00148,U003,2025-02-06 10:10:00,api_call,api_call,R034,8,True,True,
E001291,S00148,U003,2025-02-06 10:14:00,api_call,api_call,R038,8,True,True,
E001292,S00148,U003,2025-02-06 10:16:00,file_access,write,R033,24,True,False,
E001293,S00148,U003,2025-02-06 10:17:00,file_access,read,R003,9,True,False,
E001294,S00148,U003,2025-02-06 10:23:00,api_call,api_call,R039,2,True,True,
E001295,S00148,U003,2025-02-06 10:33:00,api_call,api_call,R014,1,True,True,
E001296,S00148,U003,2025-02-06 10:36:00,api_call,api_call,R031,8,True,True,
E001297,S00148,U003,2025-02-06 10:45:00,api_call,api_call,R002,1,True,True,
E001298,S00148,U003,2025-02-06 10:46:00,file_access,read,R032,14,True,False,
E001299,S00149,U003,2025-02-07 08:29:00,file_access,write,R027,18,True,False,
E001300,S00149,U003,2025-02-07 09:02:00,file_access,read,R003,19,True,False,
E001301,S00149,U003,2025-02-07 09:30:00,file_access,read,R009,8,True,False,
E001302,S00149,U003,2025-02-07 10:17:00,api_call,api_call,R034,4,True,True,
E001303,S00149,U003,2025-02-07 10:19:00,file_access,write,R038,16,True,False,
E001304,S00149,U003,2025-02-07 10:21:00,api_call,api_call,R007,5,True,True,
E001305,S00149,U003,2025-02-07 10:28:00,api_call,api_call,R035,3,True,True,
E001306,S00149,U003,2025-02-07 10:38:00,admin_action,config_change,R039,3,True,True,config_change
E001307,S00149,U003,2025-02-07 10:44:00,api_call,api_call,R002,1,True,True,
E001308,S00149,U003,2025-02-07 10:55:00,admin_action,config_change,R021,9,True,True,config_change
E001309,S00149,U003,2025-02-07 11:00:00,file_access,export,R032,530,True,False,
E001310,S00149,U003,2025-02-07 11:06:00,api_call,api_call,R007,4,True,True,
E001311,S00149,U003,2025-02-07 11:10:00,api_call,api_call,R018,9,True,True,
E001312,S00150,U003,2025-02-08 08:13:00,file_access,read,R038,10,True,False,
E001313,S00150,U003,2025-02-08 08:16:00,file_access,read,R038,15,True,False,
E001314,S00150,U003,2025-02-08 08:36:00,admin_action,user_mgmt,R021,3,True,True,user_mgmt
E001315,S00150,U003,2025-02-08 08:37:00,file_access,read,R034,8,True,False,
E001316,S00150,U003,2025-02-08 08:43:00,api_call,api_call,R031,8,True,True,
E001317,S00150,U003,2025-02-08 09:00:00,file_access,write,R027,10,True,False,
E001318,S00150,U003,2025-02-08 09:03:00,api_call,api_call,R039,7,True,True,
E001319,S00150,U003,2025-02-08 09:10:00,admin_action,user_mgmt,R021,8,True,True,user_mgmt
E001320,S00150,U003,2025-02-08 09:21:00,file_access,read,R027,15,True,False,
E001321,S00150,U003,2025-02-08 09:29:00,api_call,api_call,R028,4,True,True,
E001322,S00150,U003,2025-02-08 09:46:00,api_call,api_call,R002,9,True,True,
E001323,S00150,U003,2025-02-08 09:52:00,admin_action,user_mgmt,R004,7,True,True,user_mgmt
E001324,S00150,U003,2025-02-08 09:56:00,file_access,export,R034,534,True,False,
E001325,S00151,U003,2025-02-10 03:07:00,file_access,read,R009,6,True,False,
E001326,S00151,U003,2025-02-10 03:20:00,file_access,write,R033,45,True,False,
E001327,S00151,U003,2025-02-10 03:21:00,api_call,api_call,R003,3,True,True,
E001328,S00151,U003,2025-02-10 03:40:00,file_access,read,R002,1,True,False,
E001329,S00151,U003,2025-02-10 03:45:00,file_access,read,R028,17,True,False,
E001330,S00151,U003,2025-02-10 03:49:00,file_access,export,R027,0,False,False,
E001331,S00151,U003,2025-02-10 03:56:00,file_access,export,R034,195,True,False,
E001332,S00151,U003,2025-02-10 03:58:00,api_call,api_call,R038,1,True,True,
E001333,S00151,U003,2025-02-10 04:02:00,file_access,export,R028,462,True,False,
E001334,S00152,U003,2025-02-10 02:11:00,admin_action,config_change,R010,8,True,True,config_change
E001335,S00152,U003,2025-02-10 02:28:00,file_access,read,R003,1,True,False,
E001336,S00152,U003,2025-02-10 02:33:00,admin_action,config_change,R010,9,True,True,config_change
E001337,S00152,U003,2025-02-10 02:47:00,file_access,read,R007,16,True,False,
E001338,S00152,U003,2025-02-10 02:52:00,file_access,read,R009,16,True,False,
E001339,S00152,U003,2025-02-10 03:30:00,admin_action,user_mgmt,R021,8,True,True,user_mgmt
E001340,S00152,U003,2025-02-10 04:37:00,file_access,export,R034,420,True,True,
E001341,S00152,U003,2025-02-10 04:42:00,api_call,api_call,R034,7,True,True,
E001342,S00152,U003,2025-02-10 04:46:00,api_call,api_call,R038,6,True,True,
E001343,S00152,U003,2025-02-10 04:59:00,api_call,api_call,R009,8,True,True,
E001344,S00152,U003,2025-02-10 05:01:00,api_call,api_call,R015,4,True,True,
E001345,S00152,U003,2025-02-10 05:08:00,file_access,export,R002,170,True,False,
E001346,S00152,U003,2025-02-10 05:10:00,file_access,read,R038,1,True,False,
E001347,S00153,U003,2025-02-11 07:08:00,file_access,write,R028,25,True,False,
E001348,S00153,U003,2025-02-11 07:19:00,file_access,read,R034,4,True,False,
E001349,S00153,U003,2025-02-11 07:30:00,file_access,write,R003,47,True,False,
E001350,S00153,U003,2025-02-11 07:32:00,api_call,api_call,R003,1,True,True,
E001351,S00153,U003,2025-02-11 07:36:00,file_access,read,R028,16,True,False,
E001352,S00153,U003,2025-02-11 07:39:00,admin_action,user_mgmt,R039,8,True,True,user_mgmt
E001353,S00153,U003,2025-02-11 07:40:00,file_access,read,R034,19,True,False,
E001354,S00153,U003,2025-02-11 07:46:00,admin_action,config_change,R004,6,True,True,config_change
E001355,S00153,U003,2025-02-11 07:55:00,admin_action,user_mgmt,R019,3,True,True,user_mgmt
E001356,S00153,U003,2025-02-11 07:59:00,file_access,export,R028,566,True,True,
E001357,S00154,U003,2025-02-13 08:19:00,admin_action,config_change,R004,3,True,True,config_change
E001358,S00154,U003,2025-02-13 08:46:00,admin_action,user_mgmt,R010,2,True,True,user_mgmt
E001359,S00154,U003,2025-02-13 09:01:00,file_access,read,R032,16,True,False,
E001360,S00154,U003,2025-02-13 09:23:00,file_access,write,R028,26,True,False,
E001361,S00154,U003,2025-02-13 09:26:00,api_call,api_call,R002,3,True,True,
E001362,S00154,U003,2025-02-13 09:51:00,admin_action,permission_change,R039,8,True,True,permission_change
E001363,S00154,U003,2025-02-13 10:20:00,file_access,export,R027,673,True,False,
E001364,S00155,U003,2025-02-14 08:53:00,file_access,read,R003,4,True,False,
E001365,S00155,U003,2025-02-14 08:57:00,api_call,api_call,R038,7,True,True,
E001366,S00155,U003,2025-02-14 09:01:00,file_access,read,R034,15,True,False,
E001367,S00155,U003,2025-02-14 09:09:00,api_call,api_call,R027,1,True,True,
E001368,S00155,U003,2025-02-14 09:10:00,file_access,read,R002,5,True,False,
E001369,S00155,U003,2025-02-14 09:18:00,api_call,api_call,R027,4,True,True,
E001370,S00155,U003,2025-02-14 09:20:00,file_access,read,R034,18,True,False,
E001371,S00155,U003,2025-02-14 09:31:00,file_access,read,R003,10,True,False,
E001372,S00155,U003,2025-02-14 09:32:00,file_access,read,R027,7,True,False,
E001373,S00156,U003,2025-02-14 11:40:00,admin_action,user_mgmt,R010,7,True,True,user_mgmt
E001374,S00156,U003,2025-02-14 12:10:00,file_access,write,R003,46,True,False,
E001375,S00156,U003,2025-02-14 12:33:00,file_access,read,R009,17,True,False,
E001376,S00156,U003,2025-02-14 12:34:00,file_access,read,R007,13,True,False,
E001377,S00156,U003,2025-02-14 12:37:00,file_access,write,R003,34,True,False,
E001378,S00156,U003,2025-02-14 12:44:00,file_access,write,R033,47,True,False,
E001379,S00156,U003,2025-02-14 12:51:00,api_call,api_call,R034,5,True,True,
E001380,S00156,U003,2025-02-14 13:02:00,file_access,write,R007,20,True,False,
E001381,S00156,U003,2025-02-14 13:59:00,admin_action,config_change,R019,4,True,True,config_change
E001382,S00156,U003,2025-02-14 14:13:00,file_access,export,R028,488,True,True,
E001383,S00156,U003,2025-02-14 14:54:00,api_call,api_call,R034,7,True,True,
E001384,S00156,U003,2025-02-14 15:05:00,api_call,api_call,R003,5,True,True,
E001385,S00156,U003,2025-02-14 15:11:00,api_call,api_call,R002,7,True,True,
E001386,S00157,U003,2025-02-15 06:38:00,file_access,read,R003,9,True,False,
E001387,S00157,U003,2025-02-15 07:07:00,admin_action,permission_change,R010,4,True,True,permission_change
E001388,S00157,U003,2025-02-15 07:20:00,api_call,api_call,R003,3,True,True,
E001389,S00157,U003,2025-02-15 07:23:00,api_call,api_call,R037,8,True,True,
E001390,S00157,U003,2025-02-15 07:40:00,file_access,read,R028,12,True,False,
E001391,S00157,U003,2025-02-15 07:59:00,admin_action,config_change,R021,1,True,True,config_change
E001392,S00158,U004,2025-01-02 09:31:00,file_access,read,R035,15,True,False,
E001393,S00158,U004,2025-01-02 09:35:00,file_access,read,R029,18,True,False,
E001394,S00158,U004,2025-01-02 09:36:00,api_call,api_call,R035,7,True,False,
E001395,S00158,U004,2025-01-02 09:40:00,api_call,api_call,R029,6,True,False,
E001396,S00158,U004,2025-01-02 09:41:00,api_call,api_call,R023,5,True,False,
E001397,S00158,U004,2025-01-02 09:42:00,file_access,read,R017,0,False,False,
E001398,S00158,U004,2025-01-02 09:46:00,api_call,api_call,R023,8,True,False,
E001399,S00158,U004,2025-01-02 09:48:00,file_access,read,R023,13,True,False,
E001400,S00158,U004,2025-01-02 09:50:00,api_call,api_call,R035,5,True,False,
E001401,S00158,U004,2025-01-02 09:51:00,api_call,api_call,R029,5,True,False,
E001402,S00158,U004,2025-01-02 09:53:00,api_call,api_call,R029,2,True,False,
E001403,S00158,U004,2025-01-02 09:58:00,api_call,api_call,R035,8,True,False,
E001404,S00158,U004,2025-01-02 10:03:00,file_access,read,R017,0,False,False,
E001405,S00159,U004,2025-01-06 08:52:00,file_access,read,R017,18,True,False,
E001406,S00159,U004,2025-01-06 09:13:00,api_call,api_call,R029,6,True,False,
E001407,S00159,U004,2025-01-06 09:17:00,api_call,api_call,R029,1,True,False,
E001408,S00159,U004,2025-01-06 09:20:00,api_call,api_call,R017,4,True,False,
E001409,S00159,U004,2025-01-06 09:31:00,file_access,read,R017,16,True,False,
E001410,S00159,U004,2025-01-06 09:33:00,file_access,read,R017,0,False,False,
E001411,S00159,U004,2025-01-06 09:45:00,file_access,read,R017,0,False,False,
E001412,S00160,U004,2025-01-06 12:05:00,file_access,read,R017,5,True,False,
E001413,S00160,U004,2025-01-06 12:12:00,api_call,api_call,R035,8,True,False,
E001414,S00160,U004,2025-01-06 12:22:00,api_call,api_call,R005,8,True,False,
E001415,S00160,U004,2025-01-06 12:25:00,file_access,read,R023,18,True,False,
E001416,S00160,U004,2025-01-06 12:34:00,file_access,read,R029,19,True,False,
E001417,S00160,U004,2025-01-06 12:56:00,api_call,api_call,R000,6,True,False,
E001418,S00161,U004,2025-01-07 09:29:00,api_call,api_call,R008,2,True,False,
E001419,S00161,U004,2025-01-07 10:04:00,api_call,api_call,R023,3,True,False,
E001420,S00161,U004,2025-01-07 10:07:00,file_access,read,R023,6,True,False,
E001421,S00161,U004,2025-01-07 10:12:00,file_access,read,R023,5,True,False,
E001422,S00161,U004,2025-01-07 10:17:00,api_call,api_call,R035,6,True,False,
E001423,S00161,U004,2025-01-07 10:29:00,api_call,api_call,R035,5,True,False,
E001424,S00162,U004,2025-01-08 09:15:00,file_access,read,R029,12,True,False,
E001425,S00162,U004,2025-01-08 09:16:00,file_access,read,R035,2,True,False,
E001426,S00162,U004,2025-01-08 09:32:00,file_access,write,R035,43,True,False,
E001427,S00162,U004,2025-01-08 09:33:00,api_call,api_call,R035,3,True,False,
E001428,S00162,U004,2025-01-08 09:44:00,api_call,api_call,R023,1,True,False,
E001429,S00162,U004,2025-01-08 09:45:00,api_call,api_call,R017,6,True,False,
E001430,S00162,U004,2025-01-08 09:48:00,api_call,api_call,R035,9,True,False,
E001431,S00162,U004,2025-01-08 10:07:00,file_access,read,R023,5,True,False,
E001432,S00162,U004,2025-01-08 10:14:00,file_access,read,R023,10,True,False,
E001433,S00162,U004,2025-01-08 10:17:00,api_call,api_call,R029,9,True,False,
E001434,S00163,U004,2025-01-10 08:44:00,file_access,read,R017,10,True,False,
E001435,S00163,U004,2025-01-10 08:46:00,api_call,api_call,R017,2,True,False,
E001436,S00163,U004,2025-01-10 08:58:00,api_call,api_call,R023,2,True,False,
E001437,S00163,U004,2025-01-10 09:04:00,api_call,api_call,R017,2,True,False,
E001438,S00163,U004,2025-01-10 09:07:00,api_call,api_call,R017,0,False,False,
E001439,S00164,U004,2025-01-10 10:43:00,file_access,read,R017,15,True,False,
E001440,S00164,U004,2025-01-10 10:52:00,file_access,write,R017,0,False,False,
E001441,S00164,U004,2025-01-10 10:55:00,api_call,api_call,R035,5,True,False,
E001442,S00164,U004,2025-01-10 10:56:00,api_call,api_call,R017,7,True,False,
E001443,S00164,U004,2025-01-10 11:00:00,file_access,read,R023,0,False,False,
E001444,S00164,U004,2025-01-10 11:02:00,api_call,api_call,R023,9,True,False,
E001445,S00164,U004,2025-01-10 11:04:00,api_call,api_call,R035,4,True,False,
E001446,S00164,U004,2025-01-10 11:05:00,api_call,api_call,R023,8,True,False,
E001447,S00164,U004,2025-01-10 11:11:00,file_access,read,R017,9,True,False,
E001448,S00165,U004,2025-01-11 07:14:00,file_access,read,R029,17,True,False,
E001449,S00165,U004,2025-01-11 07:20:00,file_access,read,R023,0,False,False,
E001450,S00165,U004,2025-01-11 07:24:00,api_call,api_call,R017,4,True,False,
E001451,S00165,U004,2025-01-11 07:33:00,api_call,api_call,R032,8,True,False,
E001452,S00165,U004,2025-01-11 07:35:00,api_call,api_call,R023,0,False,False,
E001453,S00165,U004,2025-01-11 07:52:00,api_call,api_call,R031,1,True,False,
E001454,S00165,U004,2025-01-11 07:59:00,file_access,read,R035,15,True,False,
E001455,S00165,U004,2025-01-11 08:03:00,file_access,read,R029,14,True,False,
E001456,S00165,U004,2025-01-11 08:07:00,api_call,api_call,R017,7,True,False,
E001457,S00166,U004,2025-01-11 10:01:00,file_access,read,R023,10,True,False,
E001458,S00166,U004,2025-01-11 10:11:00,file_access,read,R029,14,True,False,
E001459,S00166,U004,2025-01-11 10:24:00,file_access,read,R035,17,True,False,
E001460,S00166,U004,2025-01-11 10:30:00,api_call,api_call,R035,4,True,False,
E001461,S00166,U004,2025-01-11 10:41:00,api_call,api_call,R023,2,True,False,
E001462,S00166,U004,2025-01-11 10:42:00,api_call,api_call,R017,0,False,False,
E001463,S00166,U004,2025-01-11 10:48:00,file_access,write,R017,15,True,False,
E001464,S00166,U004,2025-01-11 10:54:00,api_call,api_call,R029,1,True,False,
E001465,S00166,U004,2025-01-11 11:09:00,api_call,api_call,R023,0,False,False,
E001466,S00166,U004,2025-01-11 11:12:00,file_access,read,R023,0,False,False,
E001467,S00166,U004,2025-01-11 11:22:00,api_call,api_call,R026,0,False,False,
E001468,S00167,U004,2025-01-13 11:01:00,api_call,api_call,R017,0,False,False,
E001469,S00167,U004,2025-01-13 11:04:00,api_call,api_call,R001,5,True,False,
E001470,S00167,U004,2025-01-13 11:07:00,file_access,read,R035,10,True,False,
E001471,S00167,U004,2025-01-13 11:11:00,api_call,api_call,R029,8,True,False,
E001472,S00167,U004,2025-01-13 11:19:00,api_call,api_call,R017,0,False,False,
E001473,S00167,U004,2025-01-13 11:29:00,api_call,api_call,R017,1,True,False,
E001474,S00167,U004,2025-01-13 11:32:00,api_call,api_call,R036,1,True,False,
E001475,S00167,U004,2025-01-13 11:37:00,api_call,api_call,R029,8,True,False,
E001476,S00167,U004,2025-01-13 11:45:00,api_call,api_call,R023,1,True,False,
E001477,S00168,U004,2025-01-13 13:20:00,file_access,read,R029,3,True,False,
E001478,S00168,U004,2025-01-13 13:32:00,file_access,write,R035,44,True,False,
E001479,S00168,U004,2025-01-13 13:34:00,api_call,api_call,R023,9,True,False,
E001480,S00168,U004,2025-01-13 13:35:00,file_access,write,R017,0,False,False,
E001481,S00168,U004,2025-01-13 13:42:00,file_access,read,R035,2,True,False,
