event_id,session_id,user_id,timestamp,event_type,action,resource_id,data_volume_mb,access_success,privilege_used,admin_command_type
E001167,S00050,U001,2025-01-12 07:29:00,file_access,read,R027,26,True,False,
E001168,S00050,U001,2025-01-12 07:34:00,api_call,api_call,R038,14,True,True,
E001169,S00050,U001,2025-01-12 07:44:00,api_call,api_call,R034,12,True,True,
E001170,S00050,U001,2025-01-12 07:46:00,api_call,api_call,R007,15,True,True,
E001171,S00050,U001,2025-01-12 07:50:00,file_access,read,R034,27,True,False,
E001172,S00050,U001,2025-01-12 07:52:00,api_call,api_call,R034,16,True,True,
E001173,S00050,U001,2025-01-12 08:08:00,api_call,api_call,R002,12,True,True,
E001174,S00050,U001,2025-01-12 08:11:00,admin_action,api_call,R033,12,True,True,permission_change
E001175,S00050,U001,2025-01-12 08:15:00,api_call,api_call,R028,15,True,True,
E001176,S00050,U001,2025-01-12 08:29:00,admin_action,api_call,R036,10,True,True,user_mgmt
E001177,S00050,U001,2025-01-12 08:30:00,api_call,api_call,R038,8,True,True,
E001178,S00050,U001,2025-01-12 08:31:00,file_access,write,R034,78,True,False,
E001179,S00050,U001,2025-01-12 08:39:00,api_call,api_call,R009,14,True,True,
E001180,S00050,U001,2025-01-12 08:42:00,api_call,api_call,R016,12,True,True,
E001181,S00050,U001,2025-01-12 08:43:00,file_access,read,R002,26,True,False,
E001182,S00050,U001,2025-01-12 08:44:00,api_call,api_call,R027,17,True,True,
E001183,S00050,U001,2025-01-12 08:50:00,api_call,api_call,R001,14,True,True,
E001184,S00050,U001,2025-01-12 08:52:00,api_call,api_call,R009,10,True,True,
E001185,S00050,U001,2025-01-12 09:00:00,file_access,read,R033,31,True,False,
E001186,S00050,U001,2025-01-12 09:03:00,file_access,read,R027,28,True,False,
E001187,S00050,U001,2025-01-12 09:06:00,file_access,read,R007,28,True,False,
E001188,S00050,U001,2025-01-12 09:07:00,api_call,api_call,R039,10,True,True,
E001189,S00050,U001,2025-01-12 09:13:00,file_access,read,R003,22,True,False,
E001190,S00050,U001,2025-01-12 09:15:00,file_access,read,R036,27,True,False,
E001191,S00051,U001,2025-01-12 10:04:00,api_call,api_call,R002,9,True,True,
E001192,S00051,U001,2025-01-12 10:06:00,file_access,read,R005,30,True,False,
E001193,S00051,U001,2025-01-12 10:22:00,file_access,write,R032,55,True,False,
E001194,S00051,U001,2025-01-12 10:25:00,file_access,read,R007,32,True,False,
E001195,S00051,U001,2025-01-12 10:31:00,file_access,write,R003,87,True,False,
E001196,S00051,U001,2025-01-12 10:32:00,api_call,api_call,R023,20,True,True,
E001197,S00051,U001,2025-01-12 10:37:00,file_access,read,R027,23,True,False,
E001198,S00051,U001,2025-01-12 10:39:00,file_access,read,R029,32,True,False,
E001199,S00051,U001,2025-01-12 10:40:00,api_call,api_call,R027,13,True,True,
E001200,S00051,U001,2025-01-12 10:57:00,api_call,api_call,R009,14,True,True,
E001201,S00051,U001,2025-01-12 10:59:00,admin_action,api_call,R034,14,True,True,config_change
E001202,S00051,U001,2025-01-12 11:02:00,file_access,read,R002,28,True,False,
E001203,S00051,U001,2025-01-12 11:07:00,api_call,api_call,R004,12,True,True,
E001204,S00051,U001,2025-01-12 11:08:00,file_access,read,R034,28,True,False,
E001205,S00051,U001,2025-01-12 11:16:00,api_call,api_call,R032,19,True,True,
E001206,S00051,U001,2025-01-12 11:17:00,api_call,api_call,R032,15,True,True,
E001207,S00051,U001,2025-01-12 11:19:00,api_call,api_call,R009,16,True,True,
E001208,S00051,U001,2025-01-12 11:20:00,api_call,api_call,R007,12,True,True,
E001209,S00051,U001,2025-01-12 11:21:00,api_call,api_call,R038,13,True,True,
E001210,S00051,U001,2025-01-12 11:22:00,api_call,api_call,R033,17,True,True,
E001211,S00051,U001,2025-01-12 11:28:00,api_call,api_call,R002,5,True,True,
E001212,S00051,U001,2025-01-12 11:45:00,file_access,export,R038,363,True,False,
E001213,S00051,U001,2025-01-12 12:00:00,file_access,read,R002,21,True,False,
E001214,S00051,U001,2025-01-12 12:06:00,admin_action,api_call,R008,17,True,True,permission_change
E001215,S00051,U001,2025-01-12 12:17:00,api_call,api_call,R027,11,True,True,
E001216,S00051,U001,2025-01-12 12:22:00,api_call,api_call,R028,12,True,True,
E001217,S00051,U001,2025-01-12 12:26:00,api_call,api_call,R009,10,True,True,
E001218,S00051,U001,2025-01-12 12:32:00,file_access,read,R028,30,True,False,
E001219,S00052,U001,2025-01-15 11:22:00,file_access,read,R022,26,True,False,
E001220,S00052,U001,2025-01-15 11:26:00,file_access,read,R002,31,True,False,
E001221,S00052,U001,2025-01-15 11:33:00,file_access,read,R028,27,True,False,
E001222,S00052,U001,2025-01-15 11:38:00,file_access,read,R009,12,True,False,
E001223,S00052,U001,2025-01-15 11:44:00,api_call,api_call,R003,7,True,True,
E001224,S00052,U001,2025-01-15 11:49:00,file_access,read,R009,28,True,False,
E001225,S00052,U001,2025-01-15 11:50:00,api_call,api_call,R032,12,True,True,
E001226,S00052,U001,2025-01-15 11:53:00,file_access,write,R028,75,True,False,
E001227,S00052,U001,2025-01-15 11:57:00,api_call,api_call,R028,9,True,True,
E001228,S00052,U001,2025-01-15 11:59:00,admin_action,api_call,R027,14,True,True,permission_change
E001229,S00052,U001,2025-01-15 12:01:00,file_access,write,R028,0,False,False,
E001230,S00052,U001,2025-01-15 12:05:00,api_call,api_call,R002,12,True,True,
E001231,S00052,U001,2025-01-15 12:06:00,admin_action,api_call,R028,9,True,True,permission_change
E001232,S00052,U001,2025-01-15 12:07:00,api_call,api_call,R038,11,True,True,
E001233,S00052,U001,2025-01-15 12:15:00,file_access,read,R015,36,True,False,
E001234,S00052,U001,2025-01-15 12:21:00,api_call,api_call,R034,16,True,True,
E001235,S00052,U001,2025-01-15 12:24:00,api_call,api_call,R003,14,True,True,
E001236,S00052,U001,2025-01-15 12:31:00,api_call,api_call,R028,11,True,True,
E001237,S00052,U001,2025-01-15 12:34:00,api_call,api_call,R032,14,True,True,
E001238,S00052,U001,2025-01-15 12:36:00,api_call,api_call,R002,13,True,True,
E001239,S00052,U001,2025-01-15 12:42:00,api_call,api_call,R003,10,True,True,
E001240,S00052,U001,2025-01-15 12:57:00,admin_action,api_call,R039,12,True,True,config_change
E001241,S00052,U001,2025-01-15 12:59:00,api_call,api_call,R033,5,True,True,
E001242,S00052,U001,2025-01-15 13:02:00,api_call,api_call,R033,13,True,True,
E001243,S00052,U001,2025-01-15 13:12:00,api_call,api_call,R007,14,True,True,
E001244,S00052,U001,2025-01-15 13:27:00,api_call,api_call,R028,9,True,True,
E001245,S00052,U001,2025-01-15 13:28:00,file_access,read,R038,21,True,False,
E001246,S00053,U001,2025-01-18 09:18:00,file_access,read,R016,20,True,False,
E001247,S00053,U001,2025-01-18 09:23:00,file_access,write,R032,70,True,False,
E001248,S00053,U001,2025-01-18 09:25:00,file_access,read,R009,29,True,False,
E001249,S00053,U001,2025-01-18 09:31:00,api_call,api_call,R039,13,True,True,
E001250,S00053,U001,2025-01-18 09:32:00,file_access,read,R027,22,True,False,
E001251,S00053,U001,2025-01-18 09:34:00,file_access,read,R027,22,True,False,
E001252,S00053,U001,2025-01-18 09:55:00,file_access,read,R002,22,True,False,
E001253,S00053,U001,2025-01-18 09:58:00,file_access,write,R002,63,True,False,
E001254,S00053,U001,2025-01-18 10:01:00,file_access,export,R007,436,True,False,
E001255,S00053,U001,2025-01-18 10:03:00,file_access,write,R032,66,True,False,
E001256,S00053,U001,2025-01-18 10:07:00,api_call,api_call,R007,14,True,True,
E001257,S00053,U001,2025-01-18 10:18:00,admin_action,api_call,R039,12,True,True,user_mgmt
E001258,S00053,U001,2025-01-18 10:19:00,admin_action,api_call,R038,9,True,True,config_change
E001259,S00053,U001,2025-01-18 10:21:00,api_call,api_call,R002,11,True,True,
E001260,S00053,U001,2025-01-18 10:40:00,file_access,export,R028,0,False,False,
E001261,S00053,U001,2025-01-18 10:41:00,api_call,api_call,R027,12,True,True,
E001262,S00053,U001,2025-01-18 10:44:00,api_call,api_call,R035,11,True,True,
E001263,S00053,U001,2025-01-18 10:47:00,api_call,api_call,R009,10,True,True,
E001264,S00053,U001,2025-01-18 10:50:00,file_access,export,R031,344,True,False,
E001265,S00053,U001,2025-01-18 10:53:00,api_call,api_call,R028,12,True,True,
E001266,S00053,U001,2025-01-18 10:55:00,file_access,read,R038,25,True,False,
E001267,S00053,U001,2025-01-18 10:57:00,file_access,export,R032,401,True,False,
E001268,S00053,U001,2025-01-18 11:01:00,api_call,api_call,R038,10,True,True,
E001269,S00053,U001,2025-01-18 11:03:00,api_call,api_call,R033,11,True,True,
E001270,S00053,U001,2025-01-18 11:05:00,api_call,api_call,R033,14,True,True,
E001271,S00053,U001,2025-01-18 11:07:00,api_call,api_call,R028,0,False,True,
E001272,S00054,U001,2025-01-21 11:30:00,api_call,api_call,R039,12,True,True,
E001273,S00054,U001,2025-01-21 11:31:00,file_access,read,R033,24,True,False,
E001274,S00054,U001,2025-01-21 11:34:00,file_access,read,R029,21,True,False,
E001275,S00054,U001,2025-01-21 11:44:00,file_access,read,R033,22,True,False,
E001276,S00054,U001,2025-01-21 11:46:00,file_access,write,R033,63,True,False,
E001277,S00054,U001,2025-01-21 11:56:00,file_access,read,R003,18,True,False,
E001278,S00054,U001,2025-01-21 12:00:00,api_call,api_call,R004,10,True,True,
E001279,S00054,U001,2025-01-21 12:03:00,api_call,api_call,R038,8,True,True,
E001280,S00054,U001,2025-01-21 12:09:00,api_call,api_call,R027,11,True,True,
E001281,S00054,U001,2025-01-21 12:15:00,api_call,api_call,R039,8,True,True,
E001282,S00054,U001,2025-01-21 12:26:00,api_call,api_call,R002,10,True,True,
E001283,S00054,U001,2025-01-21 12:27:00,file_access,read,R033,23,True,False,
E001284,S00054,U001,2025-01-21 12:29:00,api_call,api_call,R038,9,True,True,
E001285,S00054,U001,2025-01-21 12:30:00,admin_action,api_call,R028,7,True,True,config_change
E001286,S00054,U001,2025-01-21 12:32:00,api_call,api_call,R033,11,True,True,
E001287,S00054,U001,2025-01-21 12:37:00,api_call,api_call,R033,10,True,True,
E001288,S00054,U001,2025-01-21 12:41:00,api_call,api_call,R038,10,True,True,
E001289,S00054,U001,2025-01-21 12:45:00,file_access,read,R027,18,True,False,
E001290,S00054,U001,2025-01-21 12:48:00,api_call,api_call,R032,10,True,True,
E001291,S00054,U001,2025-01-21 12:57:00,api_call,api_call,R033,11,True,True,
E001292,S00054,U001,2025-01-21 12:58:00,api_call,api_call,R032,9,True,True,
E001293,S00054,U001,2025-01-21 13:15:00,api_call,api_call,R038,9,True,True,
E001294,S00054,U001,2025-01-21 13:17:00,file_access,read,R032,21,True,False,
E001295,S00055,U001,2025-01-21 14:31:00,file_access,read,R028,0,False,False,
E001296,S00055,U001,2025-01-21 14:41:00,file_access,read,R039,0,False,False,
E001297,S00055,U001,2025-01-21 14:48:00,file_access,read,R012,31,True,False,
E001298,S00055,U001,2025-01-21 14:49:00,api_call,api_call,R032,17,True,True,
E001299,S00055,U001,2025-01-21 14:55:00,file_access,read,R007,31,True,False,
E001300,S00055,U001,2025-01-21 15:12:00,file_access,write,R027,136,True,False,
E001301,S00055,U001,2025-01-21 15:17:00,api_call,api_call,R039,17,True,True,
E001302,S00055,U001,2025-01-21 15:19:00,file_access,export,R009,626,True,False,
E001303,S00055,U001,2025-01-21 15:23:00,file_access,read,R038,31,True,False,
E001304,S00055,U001,2025-01-21 15:24:00,file_access,write,R003,126,True,False,
E001305,S00055,U001,2025-01-21 15:26:00,api_call,api_call,R009,15,True,True,
E001306,S00055,U001,2025-01-21 15:31:00,api_call,api_call,R000,15,True,True,
E001307,S00055,U001,2025-01-21 15:34:00,api_call,api_call,R039,17,True,True,
E001308,S00055,U001,2025-01-21 15:37:00,api_call,api_call,R025,20,True,True,
E001309,S00055,U001,2025-01-21 15:44:00,api_call,api_call,R002,18,True,True,
E001310,S00055,U001,2025-01-21 15:55:00,api_call,api_call,R034,13,True,True,
E001311,S00055,U001,2025-01-21 16:05:00,api_call,api_call,R032,16,True,True,
E001312,S00055,U001,2025-01-21 16:11:00,api_call,api_call,R009,18,True,True,
E001313,S00055,U001,2025-01-21 16:16:00,api_call,api_call,R039,17,True,True,
E001314,S00055,U001,2025-01-21 16:17:00,api_call,api_call,R033,17,True,True,
E001315,S00055,U001,2025-01-21 16:25:00,api_call,api_call,R032,12,True,True,
E001316,S00055,U001,2025-01-21 16:26:00,file_access,read,R032,42,True,False,
E001317,S00055,U001,2025-01-21 16:29:00,file_access,read,R009,32,True,False,
E001318,S00055,U001,2025-01-21 16:34:00,api_call,api_call,R009,11,True,True,
E001319,S00055,U001,2025-01-21 16:37:00,api_call,api_call,R002,15,True,True,
E001320,S00055,U001,2025-01-21 16:39:00,api_call,api_call,R034,13,True,True,
E001321,S00055,U001,2025-01-21 16:45:00,api_call,api_call,R032,17,True,True,
E001322,S00055,U001,2025-01-21 16:49:00,api_call,api_call,R005,12,True,True,
E001323,S00055,U001,2025-01-21 16:52:00,file_access,export,R027,768,True,False,
E001324,S00056,U001,2025-01-22 08:38:00,file_access,read,R027,22,True,False,
E001325,S00056,U001,2025-01-22 08:46:00,file_access,write,R038,86,True,False,
E001326,S00056,U001,2025-01-22 08:51:00,file_access,write,R000,76,True,False,
E001327,S00056,U001,2025-01-22 09:02:00,api_call,api_call,R007,16,True,True,
E001328,S00056,U001,2025-01-22 09:03:00,api_call,api_call,R039,18,True,True,
E001329,S00056,U001,2025-01-22 09:04:00,api_call,api_call,R032,18,True,True,
E001330,S00056,U001,2025-01-22 09:05:00,api_call,api_call,R009,14,True,True,
E001331,S00056,U001,2025-01-22 09:07:00,file_access,write,R033,120,True,False,
E001332,S00056,U001,2025-01-22 09:14:00,file_access,read,R007,23,True,False,
E001333,S00056,U001,2025-01-22 09:16:00,file_access,read,R003,19,True,False,
E001334,S00056,U001,2025-01-22 09:23:00,api_call,api_call,R027,11,True,True,
E001335,S00056,U001,2025-01-22 09:41:00,file_access,read,R007,22,True,False,
E001336,S00056,U001,2025-01-22 09:42:00,file_access,export,R028,593,True,False,
E001337,S00056,U001,2025-01-22 09:43:00,api_call,api_call,R002,15,True,True,
E001338,S00056,U001,2025-01-22 09:49:00,file_access,read,R032,31,True,False,
E001339,S00056,U001,2025-01-22 09:54:00,file_access,read,R034,27,True,False,
E001340,S00056,U001,2025-01-22 09:56:00,file_access,write,R016,55,True,False,
E001341,S00056,U001,2025-01-22 10:08:00,api_call,api_call,R032,16,True,True,
E001342,S00056,U001,2025-01-22 10:12:00,file_access,read,R027,26,True,False,
E001343,S00056,U001,2025-01-22 10:17:00,api_call,api_call,R033,18,True,True,
E001344,S00056,U001,2025-01-22 10:29:00,api_call,api_call,R007,18,True,True,
E001345,S00056,U001,2025-01-22 10:32:00,file_access,read,R039,0,False,False,
E001346,S00056,U001,2025-01-22 10:40:00,file_access,read,R007,24,True,False,
E001347,S00056,U001,2025-01-22 10:42:00,api_call,api_call,R007,12,True,True,
E001348,S00056,U001,2025-01-22 10:51:00,api_call,api_call,R034,13,True,True,
E001349,S00056,U001,2025-01-22 10:53:00,api_call,api_call,R032,13,True,True,
E001350,S00056,U001,2025-01-22 10:55:00,api_call,api_call,R028,11,True,True,
E001351,S00057,U001,2025-01-23 13:10:00,file_access,read,R009,14,True,False,
E001352,S00057,U001,2025-01-23 13:17:00,api_call,api_call,R002,7,True,True,
E001353,S00057,U001,2025-01-23 13:26:00,file_access,read,R003,13,True,False,
E001354,S00057,U001,2025-01-23 13:28:00,api_call,api_call,R027,13,True,True,
E001355,S00057,U001,2025-01-23 13:29:00,file_access,read,R028,13,True,False,
E001356,S00057,U001,2025-01-23 13:31:00,admin_action,api_call,R033,8,True,True,config_change
E001357,S00057,U001,2025-01-23 13:35:00,admin_action,api_call,R003,10,True,True,config_change
E001358,S00057,U001,2025-01-23 13:47:00,file_access,read,R038,19,True,False,
E001359,S00057,U001,2025-01-23 13:50:00,api_call,api_call,R039,10,True,True,
E001360,S00057,U001,2025-01-23 13:58:00,api_call,api_call,R034,6,True,True,
E001361,S00057,U001,2025-01-23 14:02:00,file_access,export,R032,529,True,False,
E001362,S00057,U001,2025-01-23 14:03:00,api_call,api_call,R027,12,True,True,
E001363,S00057,U001,2025-01-23 14:06:00,api_call,api_call,R007,12,True,True,
E001364,S00057,U001,2025-01-23 14:07:00,file_access,read,R007,17,True,False,
E001365,S00057,U001,2025-01-23 14:14:00,api_call,api_call,R013,8,True,True,
E001366,S00057,U001,2025-01-23 14:22:00,file_access,read,R007,10,True,False,
E001367,S00057,U001,2025-01-23 14:23:00,api_call,api_call,R027,11,True,True,
E001368,S00057,U001,2025-01-23 14:27:00,file_access,export,R003,487,True,False,
E001369,S00057,U001,2025-01-23 14:29:00,api_call,api_call,R034,11,True,True,
E001370,S00057,U001,2025-01-23 14:33:00,api_call,api_call,R027,11,True,True,
E001371,S00058,U001,2025-01-24 11:46:00,file_access,write,R034,73,True,False,
E001372,S00058,U001,2025-01-24 11:47:00,file_access,read,R009,15,True,False,
E001373,S00058,U001,2025-01-24 12:11:00,api_call,api_call,R028,12,True,True,
E001374,S00058,U001,2025-01-24 12:12:00,file_access,write,R007,89,True,False,
E001375,S00058,U001,2025-01-24 12:13:00,api_call,api_call,R039,15,True,True,
E001376,S00058,U001,2025-01-24 12:14:00,file_access,read,R027,19,True,False,
E001377,S00058,U001,2025-01-24 12:17:00,api_call,api_call,R032,11,True,True,
E001378,S00058,U001,2025-01-24 12:19:00,file_access,read,R007,25,True,False,
E001379,S00058,U001,2025-01-24 12:31:00,file_access,read,R007,29,True,False,
E001380,S00058,U001,2025-01-24 12:40:00,file_access,write,R028,71,True,False,
E001381,S00058,U001,2025-01-24 12:59:00,file_access,read,R003,23,True,False,
E001382,S00058,U001,2025-01-24 13:05:00,api_call,api_call,R009,6,True,True,
E001383,S00058,U001,2025-01-24 13:06:00,file_access,write,R003,61,True,False,
E001384,S00058,U001,2025-01-24 13:08:00,file_access,export,R032,571,True,False,
E001385,S00058,U001,2025-01-24 13:09:00,api_call,api_call,R034,13,True,True,
E001386,S00058,U001,2025-01-24 13:12:00,file_access,export,R027,279,True,False,
E001387,S00058,U001,2025-01-24 13:29:00,file_access,read,R002,28,True,False,
E001388,S00058,U001,2025-01-24 13:30:00,api_call,api_call,R007,11,True,True,
E001389,S00058,U001,2025-01-24 13:32:00,api_call,api_call,R038,13,True,True,
E001390,S00058,U001,2025-01-24 13:33:00,admin_action,api_call,R032,11,True,True,config_change
E001391,S00058,U001,2025-01-24 13:42:00,api_call,api_call,R006,10,True,True,
E001392,S00058,U001,2025-01-24 13:45:00,admin_action,api_call,R033,14,True,True,permission_change
E001393,S00058,U001,2025-01-24 13:48:00,api_call,api_call,R002,12,True,True,
E001394,S00059,U001,2025-01-24 15:37:00,api_call,api_call,R034,12,True,True,
E001395,S00059,U001,2025-01-24 15:46:00,file_access,write,R009,73,True,False,
E001396,S00059,U001,2025-01-24 15:54:00,file_access,write,R034,95,True,False,
E001397,S00059,U001,2025-01-24 16:12:00,api_call,api_call,R002,12,True,True,
E001398,S00059,U001,2025-01-24 16:16:00,file_access,read,R033,30,True,False,
E001399,S00059,U001,2025-01-24 16:27:00,file_access,export,R027,668,True,False,
E001400,S00059,U001,2025-01-24 16:34:00,api_call,api_call,R009,11,True,True,
E001401,S00059,U001,2025-01-24 16:35:00,api_call,api_call,R007,9,True,True,
E001402,S00059,U001,2025-01-24 16:36:00,api_call,api_call,R027,15,True,True,
E001403,S00059,U001,2025-01-24 16:41:00,api_call,api_call,R009,19,True,True,
E001404,S00059,U001,2025-01-24 16:45:00,api_call,api_call,R038,13,True,True,
E001405,S00059,U001,2025-01-24 16:47:00,api_call,api_call,R038,15,True,True,
E001406,S00059,U001,2025-01-24 17:08:00,file_access,read,R038,21,True,False,
E001407,S00059,U001,2025-01-24 17:13:00,api_call,api_call,R034,13,True,True,
E001408,S00059,U001,2025-01-24 17:14:00,api_call,api_call,R039,15,True,True,
E001409,S00059,U001,2025-01-24 17:15:00,api_call,api_call,R033,9,True,True,
E001410,S00059,U001,2025-01-24 17:24:00,api_call,api_call,R027,14,True,True,
E001411,S00059,U001,2025-01-24 17:25:00,api_call,api_call,R002,9,True,True,
E001412,S00059,U001,2025-01-24 17:27:00,api_call,api_call,R017,8,True,True,
E001413,S00059,U001,2025-01-24 17:28:00,file_access,export,R027,495,True,False,
E001414,S00059,U001,2025-01-24 17:29:00,api_call,api_call,R007,10,True,True,
E001415,S00059,U001,2025-01-24 17:32:00,file_access,read,R007,22,True,False,
E001416,S00059,U001,2025-01-24 17:39:00,api_call,api_call,R002,13,True,True,
E001417,S00059,U001,2025-01-24 17:47:00,file_access,read,R003,21,True,False,
E001418,S00059,U001,2025-01-24 17:50:00,file_access,read,R028,27,True,False,
E001419,S00059,U001,2025-01-24 17:56:00,admin_action,api_call,R009,13,True,True,config_change
E001420,S00060,U001,2025-01-25 12:42:00,file_access,read,R032,25,True,False,
E001421,S00060,U001,2025-01-25 12:47:00,file_access,read,R033,18,True,False,
E001422,S00060,U001,2025-01-25 12:55:00,api_call,api_call,R027,11,True,True,
E001423,S00060,U001,2025-01-25 13:02:00,api_call,api_call,R039,11,True,True,
E001424,S00060,U001,2025-01-25 13:13:00,api_call,api_call,R008,4,True,True,
E001425,S00060,U001,2025-01-25 13:16:00,api_call,api_call,R007,11,True,True,
E001426,S00060,U001,2025-01-25 13:26:00,api_call,api_call,R012,10,True,True,
E001427,S00060,U001,2025-01-25 13:31:00,api_call,api_call,R002,7,True,True,
E001428,S00060,U001,2025-01-25 13:34:00,file_access,read,R003,32,True,False,
E001429,S00060,U001,2025-01-25 13:38:00,api_call,api_call,R033,11,True,True,
E001430,S00060,U001,2025-01-25 13:44:00,api_call,api_call,R022,11,True,True,
E001431,S00060,U001,2025-01-25 13:45:00,api_call,api_call,R018,14,True,True,
E001432,S00060,U001,2025-01-25 13:47:00,file_access,export,R029,364,True,False,
E001433,S00060,U001,2025-01-25 14:02:00,api_call,api_call,R007,9,True,True,
E001434,S00060,U001,2025-01-25 14:03:00,api_call,api_call,R027,9,True,True,
E001435,S00060,U001,2025-01-25 14:05:00,api_call,api_call,R026,12,True,True,
E001436,S00060,U001,2025-01-25 14:07:00,api_call,api_call,R039,8,True,True,
E001437,S00060,U001,2025-01-25 14:15:00,api_call,api_call,R033,11,True,True,
E001438,S00060,U001,2025-01-25 14:18:00,api_call,api_call,R032,13,True,True,
E001439,S00061,U001,2025-01-27 10:24:00,file_access,write,R027,56,True,False,
E001440,S00061,U001,2025-01-27 10:30:00,file_access,read,R002,25,True,False,
E001441,S00061,U001,2025-01-27 10:37:00,file_access,read,R033,20,True,False,
E001442,S00061,U001,2025-01-27 10:42:00,file_access,export,R028,0,False,False,
E001443,S00061,U001,2025-01-27 10:43:00,file_access,write,R007,75,True,False,
E001444,S00061,U001,2025-01-27 10:49:00,file_access,read,R004,0,False,False,
E001445,S00061,U001,2025-01-27 10:54:00,file_access,write,R033,72,True,False,
E001446,S00061,U001,2025-01-27 10:56:00,file_access,read,R039,0,False,False,
E001447,S00061,U001,2025-01-27 11:04:00,api_call,api_call,R004,12,True,True,
E001448,S00061,U001,2025-01-27 11:05:00,api_call,api_call,R027,10,True,True,
E001449,S00061,U001,2025-01-27 11:10:00,admin_action,api_call,R003,9,True,True,config_change
E001450,S00061,U001,2025-01-27 11:24:00,api_call,api_call,R038,10,True,True,
E001451,S00061,U001,2025-01-27 11:26:00,api_call,api_call,R033,11,True,True,
E001452,S00061,U001,2025-01-27 11:27:00,api_call,api_call,R039,13,True,True,
E001453,S00061,U001,2025-01-27 11:36:00,file_access,write,R027,55,True,False,
E001454,S00061,U001,2025-01-27 11:44:00,api_call,api_call,R033,10,True,True,
E001455,S00061,U001,2025-01-27 11:49:00,file_access,read,R003,16,True,False,
E001456,S00061,U001,2025-01-27 11:52:00,file_access,export,R027,427,True,False,
E001457,S00061,U001,2025-01-27 11:54:00,api_call,api_call,R038,10,True,True,
E001458,S00061,U001,2025-01-27 11:55:00,file_access,read,R038,16,True,False,
E001459,S00061,U001,2025-01-27 11:59:00,admin_action,api_call,R006,11,True,True,user_mgmt
E001460,S00061,U001,2025-01-27 12:04:00,api_call,api_call,R028,6,True,True,
E001461,S00061,U001,2025-01-27 12:14:00,api_call,api_call,R009,12,True,True,
E001462,S00061,U001,2025-01-27 12:16:00,file_access,export,R003,382,True,False,
E001463,S00062,U001,2025-01-27 13:25:00,api_call,api_call,R001,9,True,True,
E001464,S00062,U001,2025-01-27 13:30:00,file_access,write,R038,86,True,False,
E001465,S00062,U001,2025-01-27 13:32:00,file_access,write,R026,85,True,False,
E001466,S00062,U001,2025-01-27 13:35:00,api_call,api_call,R018,11,True,True,
E001467,S00062,U001,2025-01-27 13:39:00,api_call,api_call,R034,14,True,True,
E001468,S00062,U001,2025-01-27 13:46:00,api_call,api_call,R007,12,True,True,
E001469,S00062,U001,2025-01-27 14:12:00,api_call,api_call,R004,17,True,True,
E001470,S00062,U001,2025-01-27 14:15:00,api_call,api_call,R007,10,True,True,
E001471,S00062,U001,2025-01-27 14:16:00,api_call,api_call,R007,15,True,True,
E001472,S00062,U001,2025-01-27 14:18:00,api_call,api_call,R017,9,True,True,
E001473,S00062,U001,2025-01-27 14:29:00,api_call,api_call,R007,12,True,True,
E001474,S00062,U001,2025-01-27 14:31:00,api_call,api_call,R039,12,True,True,
E001475,S00062,U001,2025-01-27 14:34:00,file_access,read,R002,21,True,False,
E001476,S00062,U001,2025-01-27 14:35:00,api_call,api_call,R033,15,True,True,
E001477,S00062,U001,2025-01-27 14:38:00,api_call,api_call,R034,10,True,True,
E001478,S00062,U001,2025-01-27 14:39:00,file_access,write,R009,62,True,False,
E001479,S00062,U001,2025-01-27 14:40:00,file_access,read,R034,17,True,False,
E001480,S00062,U001,2025-01-27 14:55:00,file_access,read,R002,27,True,False,
E001481,S00062,U001,2025-01-27 14:56:00,api_call,api_call,R004,15,True,True,
E001482,S00062,U001,2025-01-27 14:59:00,file_access,read,R031,32,True,False,
E001483,S00062,U001,2025-01-27 15:04:00,api_call,api_call,R007,15,True,True,
E001484,S00062,U001,2025-01-27 15:10:00,api_call,api_call,R003,12,True,True,
E001485,S00062,U001,2025-01-27 15:16:00,api_call,api_call,R028,13,True,True,
E001486,S00062,U001,2025-01-27 15:23:00,api_call,api_call,R027,14,True,True,
E001487,S00062,U001,2025-01-27 15:26:00,file_access,export,R028,571,True,False,
E001488,S00062,U001,2025-01-27 15:30:00,api_call,api_call,R017,15,True,True,
E001489,S00062,U001,2025-01-27 15:34:00,api_call,api_call,R038,16,True,True,
E001490,S00062,U001,2025-01-27 15:37:00,admin_action,api_call,R007,12,True,True,user_mgmt
E001491,S00062,U001,2025-01-27 15:40:00,api_call,api_call,R003,9,True,True,
E001492,S00063,U001,2025-01-29 12:27:00,file_access,write,R027,52,True,False,
E001493,S00063,U001,2025-01-29 12:31:00,file_access,read,R038,17,True,False,
E001494,S00063,U001,2025-01-29 12:32:00,api_call,api_call,R007,5,True,True,
E001495,S00063,U001,2025-01-29 12:40:00,api_call,api_call,R032,7,True,True,
E001496,S00063,U001,2025-01-29 12:49:00,file_access,read,R034,0,False,False,
E001497,S00063,U001,2025-01-29 12:53:00,api_call,api_call,R032,9,True,True,
E001498,S00063,U001,2025-01-29 12:56:00,file_access,read,R024,15,True,False,
E001499,S00063,U001,2025-01-29 13:00:00,file_access,read,R015,20,True,False,
E001500,S00063,U001,2025-01-29 13:04:00,file_access,read,R027,15,True,False,
E001501,S00063,U001,2025-01-29 13:06:00,api_call,api_call,R003,7,True,True,
E001502,S00063,U001,2025-01-29 13:09:00,file_access,read,R009,17,True,False,
